Symbol,Name,Share_Price
1996,1996,251
1997,1997,575
1998,1998,486
1999,1999,679
2000,2000,43
2001,2001,392
2002,2002,691
2003,2003,112
2004,2004,45
2005,2005,804
2006,2006,730
2007,2007,603
2008,2008,766
2009,2009,60
2010,2010,251
2011,2011,27
2012,2012,436
2013,2013,524
2014,2014,245
2015,2015,511
2016,2016,718
2017,2017,353
2018,2018,163
2019,2019,85
2020,2020,768
2021,2021,420
2022,2022,300
2023,2023,545
2024,2024,217
2025,2025,65
2026,2026,639
2027,2027,247
2028,2028,847
2029,2029,348
2030,2030,398
2031,2031,530
2032,2032,474
2033,2033,649
2034,2034,253
2035,2035,734
2036,2036,611
2037,2037,454
2038,2038,158
2039,2039,67
2040,2040,276
2041,2041,937
2042,2042,978
2043,2043,291
2044,2044,48
2045,2045,895
2046,2046,976
2047,2047,691
2048,2048,817
2049,2049,148
2050,2050,327
2051,2051,825
2052,2052,348
2053,2053,928
2054,2054,576
2055,2055,24
2056,2056,53
2057,2057,709
2058,2058,311
2059,2059,239
2060,2060,767
2061,2061,948
2062,2062,684
2063,2063,423
2064,2064,492
2065,2065,354
2066,2066,474
2067,2067,646
2068,2068,245
2069,2069,41
2070,2070,181
2071,2071,666
2072,2072,748
2073,2073,393
2074,2074,94
2075,2075,604
2076,2076,134
2077,2077,669
2078,2078,51
2079,2079,284
2080,2080,362
2081,2081,557
2082,2082,388
2083,2083,801
2084,2084,44
2085,2085,448
2086,2086,561
2087,2087,372
2088,2088,615
2089,2089,462
2090,2090,637
2091,2091,837
2092,2092,706
2093,2093,83
2094,2094,457
2095,2095,39
2096,2096,984
2097,2097,719
2098,2098,306
2099,2099,843
2100,2100,881
2101,2101,347
2102,2102,291
2103,2103,603
2104,2104,828
2105,2105,944
2106,2106,641
2107,2107,582
2108,2108,933
2109,2109,708
2110,2110,134
2111,2111,122
2112,2112,794
2113,2113,95
2114,2114,407
2115,2115,388
2116,2116,568
2117,2117,907
2118,2118,881
2119,2119,862
2120,2120,642
2121,2121,783
2122,2122,884
2123,2123,522
2124,2124,124
2125,2125,306
2126,2126,548
2127,2127,771
2128,2128,587
2129,2129,895
2130,2130,147
2131,2131,866
2132,2132,774
2133,2133,441
2134,2134,960
2135,2135,823
2136,2136,664
2137,2137,244
2138,2138,763
2139,2139,987
2140,2140,487
2141,2141,72
2142,2142,546
2143,2143,454
2144,2144,185
2145,2145,512
2146,2146,833
2147,2147,625
2148,2148,794
2149,2149,31
2150,2150,943
2151,2151,76
2152,2152,591
2153,2153,760
2154,2154,349
2155,2155,638
2156,2156,799
2157,2157,533
2158,2158,393
2159,2159,782
2160,2160,612
2161,2161,839
2162,2162,664
2163,2163,561
2164,2164,563
2165,2165,701
2166,2166,729
2167,2167,949
2168,2168,442
2169,2169,635
2170,2170,532
2171,2171,392
2172,2172,165
2173,2173,569
2174,2174,974
2175,2175,481
2176,2176,862
2177,2177,828
2178,2178,510
2179,2179,890
2180,2180,902
2181,2181,453
2182,2182,393
2183,2183,716
2184,2184,743
2185,2185,356
2186,2186,767
2187,2187,317
2188,2188,625
2189,2189,74
2190,2190,773
2191,2191,54
2192,2192,186
2193,2193,574
2194,2194,582
2195,2195,275
2196,2196,376
2197,2197,729
2198,2198,339
2199,2199,221
2200,2200,811
2201,2201,449
2202,2202,511
2203,2203,23
2204,2204,312
2205,2205,985
2206,2206,768
2207,2207,243
2208,2208,294
2209,2209,813
2210,2210,595
2211,2211,461
2212,2212,759
2213,2213,454
2214,2214,811
2215,2215,45
2216,2216,552
2217,2217,638
2218,2218,610
2219,2219,231
2220,2220,50
2221,2221,872
2222,2222,86
2223,2223,357
2224,2224,871
2225,2225,360
2226,2226,152
2227,2227,380
2228,2228,350
2229,2229,901
2230,2230,989
2231,2231,635
2232,2232,229
2233,2233,284
2234,2234,613
2235,2235,524
2236,2236,656
2237,2237,592
2238,2238,135
2239,2239,483
2240,2240,14
2241,2241,146
2242,2242,997
2243,2243,358
2244,2244,809
2245,2245,763
2246,2246,737
2247,2247,95
2248,2248,486
2249,2249,74
2250,2250,586
2251,2251,49
2252,2252,209
2253,2253,138
2254,2254,241
2255,2255,866
2256,2256,873
2257,2257,461
2258,2258,234
2259,2259,449
2260,2260,240
2261,2261,704
2262,2262,815
2263,2263,134
2264,2264,869
2265,2265,729
2266,2266,617
2267,2267,986
2268,2268,406
2269,2269,629
2270,2270,894
2271,2271,319
2272,2272,167
2273,2273,397
2274,2274,43
2275,2275,49
2276,2276,267
2277,2277,871
2278,2278,174
2279,2279,321
2280,2280,124
2281,2281,421
2282,2282,289
2283,2283,41
2284,2284,746
2285,2285,876
2286,2286,503
2287,2287,115
2288,2288,851
2289,2289,457
2290,2290,411
2291,2291,832
2292,2292,551
2293,2293,616
2294,2294,15
2295,2295,316
2296,2296,683
2297,2297,668
2298,2298,957
2299,2299,967
2300,2300,554
2301,2301,411
2302,2302,90
2303,2303,759
2304,2304,612
2305,2305,36
2306,2306,917
2307,2307,347
2308,2308,768
2309,2309,678
2310,2310,347
2311,2311,104
2312,2312,166
2313,2313,618
2314,2314,708
2315,2315,287
2316,2316,865
2317,2317,311
2318,2318,601
2319,2319,14
2320,2320,383
2321,2321,722
2322,2322,925
2323,2323,80
2324,2324,248
2325,2325,841
2326,2326,958
2327,2327,869
2328,2328,628
2329,2329,972
2330,2330,305
2331,2331,418
2332,2332,994
2333,2333,819
2334,2334,874
2335,2335,226
2336,2336,30
2337,2337,335
2338,2338,479
2339,2339,709
2340,2340,986
2341,2341,33
2342,2342,364
2343,2343,644
2344,2344,617
2345,2345,800
2346,2346,25
2347,2347,320
2348,2348,73
2349,2349,120
2350,2350,247
2351,2351,933
2352,2352,239
2353,2353,496
2354,2354,513
2355,2355,499
2356,2356,180
2357,2357,53
2358,2358,941
2359,2359,248
2360,2360,978
2361,2361,957
2362,2362,683
2363,2363,146
2364,2364,879
2365,2365,579
2366,2366,185
2367,2367,862
2368,2368,54
2369,2369,60
2370,2370,155
2371,2371,95
2372,2372,181
2373,2373,654
2374,2374,834
2375,2375,926
2376,2376,328
2377,2377,892
2378,2378,696
2379,2379,719
2380,2380,387
2381,2381,836
2382,2382,763
2383,2383,910
2384,2384,793
2385,2385,280
2386,2386,614
2387,2387,218
2388,2388,160
2389,2389,85
2390,2390,217
2391,2391,644
2392,2392,733
2393,2393,230
2394,2394,733
2395,2395,330
2396,2396,419
2397,2397,274
2398,2398,658
2399,2399,917
2400,2400,104
2401,2401,341
2402,2402,107
2403,2403,557
2404,2404,150
2405,2405,974
2406,2406,225
2407,2407,766
2408,2408,398
2409,2409,807
2410,2410,90
2411,2411,370
2412,2412,720
2413,2413,331
2414,2414,338
2415,2415,73
2416,2416,652
2417,2417,441
2418,2418,763
2419,2419,340
2420,2420,615
2421,2421,448
2422,2422,429
2423,2423,732
2424,2424,116
2425,2425,136
2426,2426,107
2427,2427,446
2428,2428,765
2429,2429,149
2430,2430,151
2431,2431,780
2432,2432,43
2433,2433,812
2434,2434,688
2435,2435,706
2436,2436,587
2437,2437,233
2438,2438,712
2439,2439,493
2440,2440,863
2441,2441,352
2442,2442,764
2443,2443,560
2444,2444,531
2445,2445,153
2446,2446,833
2447,2447,374
2448,2448,274
2449,2449,306
2450,2450,652
2451,2451,985
2452,2452,25
2453,2453,231
2454,2454,371
2455,2455,185
2456,2456,562
2457,2457,573
2458,2458,68
2459,2459,669
2460,2460,64
2461,2461,937
2462,2462,312
2463,2463,68
2464,2464,314
2465,2465,714
2466,2466,428
2467,2467,930
2468,2468,632
2469,2469,173
2470,2470,99
2471,2471,593
2472,2472,15
2473,2473,468
2474,2474,151
2475,2475,963
2476,2476,417
2477,2477,77
2478,2478,141
2479,2479,315
2480,2480,592
2481,2481,829
2482,2482,983
2483,2483,336
2484,2484,245
2485,2485,183
2486,2486,265
2487,2487,631
2488,2488,859
2489,2489,406
2490,2490,562
2491,2491,573
2492,2492,743
2493,2493,465
2494,2494,668
2495,2495,163
2496,2496,12
2497,2497,194
2498,2498,406
2499,2499,398
2500,2500,395
2501,2501,903
2502,2502,818
2503,2503,184
2504,2504,386
2505,2505,273
2506,2506,74
2507,2507,70
2508,2508,323
2509,2509,698
2510,2510,861
2511,2511,991
2512,2512,113
2513,2513,19
2514,2514,692
2515,2515,615
2516,2516,104
2517,2517,102
2518,2518,506
2519,2519,336
2520,2520,390
2521,2521,326
2522,2522,199
2523,2523,482
2524,2524,481
2525,2525,125
2526,2526,988
2527,2527,659
2528,2528,248
2529,2529,602
2530,2530,95
2531,2531,466
2532,2532,416
2533,2533,440
2534,2534,333
2535,2535,245
2536,2536,896
2537,2537,758
2538,2538,74
2539,2539,871
2540,2540,77
2541,2541,943
2542,2542,583
2543,2543,176
2544,2544,603
2545,2545,249
2546,2546,806
2547,2547,327
2548,2548,607
2549,2549,415
2550,2550,44
2551,2551,917
2552,2552,240
2553,2553,404
2554,2554,495
2555,2555,899
2556,2556,157
2557,2557,985
2558,2558,460
2559,2559,236
2560,2560,428
2561,2561,248
2562,2562,303
2563,2563,334
2564,2564,921
2565,2565,549
2566,2566,792
2567,2567,404
2568,2568,210
2569,2569,495
2570,2570,717
2571,2571,781
2572,2572,400
2573,2573,191
2574,2574,136
2575,2575,186
2576,2576,338
2577,2577,976
2578,2578,704
2579,2579,519
2580,2580,420
2581,2581,422
2582,2582,376
2583,2583,143
2584,2584,950
2585,2585,605
2586,2586,653
2587,2587,602
2588,2588,391
2589,2589,37
2590,2590,140
2591,2591,13
2592,2592,412
2593,2593,100
2594,2594,899
2595,2595,177
2596,2596,357
2597,2597,457
2598,2598,255
2599,2599,476
2600,2600,945
2601,2601,872
2602,2602,192
2603,2603,717
2604,2604,959
2605,2605,822
2606,2606,860
2607,2607,371
2608,2608,332
2609,2609,223
2610,2610,893
2611,2611,120
2612,2612,742
2613,2613,436
2614,2614,803
2615,2615,647
2616,2616,936
2617,2617,102
2618,2618,21
2619,2619,334
2620,2620,217
2621,2621,613
2622,2622,348
2623,2623,680
2624,2624,52
2625,2625,531
2626,2626,332
2627,2627,19
2628,2628,907
2629,2629,113
2630,2630,583
2631,2631,612
2632,2632,831
2633,2633,50
2634,2634,265
2635,2635,234
2636,2636,771
2637,2637,486
2638,2638,684
2639,2639,97
2640,2640,747
2641,2641,988
2642,2642,964
2643,2643,298
2644,2644,148
2645,2645,67
2646,2646,223
2647,2647,839
2648,2648,135
2649,2649,905
2650,2650,305
2651,2651,166
2652,2652,138
2653,2653,868
2654,2654,187
2655,2655,602
2656,2656,516
2657,2657,262
2658,2658,709
2659,2659,312
2660,2660,570
2661,2661,914
2662,2662,742
2663,2663,63
2664,2664,658
2665,2665,821
2666,2666,226
2667,2667,566
2668,2668,22
2669,2669,360
2670,2670,374
2671,2671,883
2672,2672,295
2673,2673,195
2674,2674,727
2675,2675,373
2676,2676,351
2677,2677,638
2678,2678,724
2679,2679,949
2680,2680,265
2681,2681,55
2682,2682,130
2683,2683,250
2684,2684,735
2685,2685,947
2686,2686,629
2687,2687,100
2688,2688,398
2689,2689,362
2690,2690,362
2691,2691,784
2692,2692,410
2693,2693,511
2694,2694,167
2695,2695,745
2696,2696,172
2697,2697,800
2698,2698,295
2699,2699,399
2700,2700,201
2701,2701,934
2702,2702,675
2703,2703,60
2704,2704,672
2705,2705,667
2706,2706,688
2707,2707,981
2708,2708,264
2709,2709,459
2710,2710,381
2711,2711,547
2712,2712,587
2713,2713,139
2714,2714,43
2715,2715,299
2716,2716,262
2717,2717,809
2718,2718,924
2719,2719,66
2720,2720,426
2721,2721,84
2722,2722,769
2723,2723,15
2724,2724,897
2725,2725,330
2726,2726,559
2727,2727,622
2728,2728,479
2729,2729,343
2730,2730,977
2731,2731,71
2732,2732,510
2733,2733,425
2734,2734,73
2735,2735,329
2736,2736,783
2737,2737,252
2738,2738,535
2739,2739,504
2740,2740,756
2741,2741,949
2742,2742,505
2743,2743,607
2744,2744,164
2745,2745,291
2746,2746,708
2747,2747,719
2748,2748,904
2749,2749,688
2750,2750,693
2751,2751,80
2752,2752,365
2753,2753,883
2754,2754,992
2755,2755,921
2756,2756,963
2757,2757,202
2758,2758,120
2759,2759,48
2760,2760,234
2761,2761,504
2762,2762,260
2763,2763,998
2764,2764,194
2765,2765,288
2766,2766,527
2767,2767,788
2768,2768,986
2769,2769,30
2770,2770,753
2771,2771,740
2772,2772,87
2773,2773,897
2774,2774,805
2775,2775,705
2776,2776,296
2777,2777,951
2778,2778,79
2779,2779,433
2780,2780,592
2781,2781,980
2782,2782,657
2783,2783,602
2784,2784,91
2785,2785,499
2786,2786,228
2787,2787,976
2788,2788,937
2789,2789,623
2790,2790,303
2791,2791,479
2792,2792,459
2793,2793,326
2794,2794,366
2795,2795,418
2796,2796,524
2797,2797,973
2798,2798,738
2799,2799,795
2800,2800,831
2801,2801,445
2802,2802,87
2803,2803,811
2804,2804,745
2805,2805,790
2806,2806,746
2807,2807,289
2808,2808,519
2809,2809,646
2810,2810,909
2811,2811,836
2812,2812,245
2813,2813,322
2814,2814,476
2815,2815,757
2816,2816,377
2817,2817,669
2818,2818,930
2819,2819,220
2820,2820,760
2821,2821,536
2822,2822,336
2823,2823,259
2824,2824,881
2825,2825,763
2826,2826,233
2827,2827,100
2828,2828,946
2829,2829,264
2830,2830,886
2831,2831,511
2832,2832,359
2833,2833,684
2834,2834,244
2835,2835,227
2836,2836,441
2837,2837,127
2838,2838,139
2839,2839,906
2840,2840,830
2841,2841,233
2842,2842,306
2843,2843,344
2844,2844,130
2845,2845,333
2846,2846,315
2847,2847,777
2848,2848,541
2849,2849,658
2850,2850,734
2851,2851,955
2852,2852,971
2853,2853,379
2854,2854,192
2855,2855,449
2856,2856,357
2857,2857,521
2858,2858,377
2859,2859,471
2860,2860,58
2861,2861,827
2862,2862,210
2863,2863,684
2864,2864,498
2865,2865,260
2866,2866,389
2867,2867,740
2868,2868,146
2869,2869,54
2870,2870,450
2871,2871,424
2872,2872,912
2873,2873,551
2874,2874,24
2875,2875,467
2876,2876,251
2877,2877,610
2878,2878,100
2879,2879,560
2880,2880,97
2881,2881,825
2882,2882,710
2883,2883,871
2884,2884,239
2885,2885,510
2886,2886,592
2887,2887,202
2888,2888,735
2889,2889,313
2890,2890,754
2891,2891,595
2892,2892,331
2893,2893,580
2894,2894,676
2895,2895,521
2896,2896,910
2897,2897,273
2898,2898,477
2899,2899,718
2900,2900,334
2901,2901,79
2902,2902,995
2903,2903,77
2904,2904,44
2905,2905,750
2906,2906,470
2907,2907,415
2908,2908,796
2909,2909,453
2910,2910,934
2911,2911,164
2912,2912,960
2913,2913,602
2914,2914,681
2915,2915,887
2916,2916,909
2917,2917,357
2918,2918,746
2919,2919,218
2920,2920,319
2921,2921,950
2922,2922,249
2923,2923,822
2924,2924,237
2925,2925,645
2926,2926,516
2927,2927,464
2928,2928,960
2929,2929,266
2930,2930,396
2931,2931,136
2932,2932,338
2933,2933,555
2934,2934,854
2935,2935,215
2936,2936,70
2937,2937,602
2938,2938,627
2939,2939,538
2940,2940,557
2941,2941,625
2942,2942,300
2943,2943,28
2944,2944,282
2945,2945,281
2946,2946,205
2947,2947,535
2948,2948,133
2949,2949,513
2950,2950,425
2951,2951,295
2952,2952,519
2953,2953,306
2954,2954,435
2955,2955,388
2956,2956,875
2957,2957,564
2958,2958,277
2959,2959,881
2960,2960,664
2961,2961,850
2962,2962,891
2963,2963,106
2964,2964,263
2965,2965,220
2966,2966,473
2967,2967,813
2968,2968,554
2969,2969,800
2970,2970,100
2971,2971,163
2972,2972,687
2973,2973,742
2974,2974,763
2975,2975,866
2976,2976,667
2977,2977,793
2978,2978,565
2979,2979,31
2980,2980,716
2981,2981,453
2982,2982,121
2983,2983,391
2984,2984,339
2985,2985,979
2986,2986,176
2987,2987,858
2988,2988,802
2989,2989,932
2990,2990,203
2991,2991,118
2992,2992,35
2993,2993,492
2994,2994,208
2995,2995,156
2996,2996,969
2997,2997,827
2998,2998,408
2999,2999,786
3000,3000,912
3001,3001,783
3002,3002,420
3003,3003,939
3004,3004,16
3005,3005,937
3006,3006,169
3007,3007,312
3008,3008,109
3009,3009,622
3010,3010,828
3011,3011,448
3012,3012,119
3013,3013,112
3014,3014,915
3015,3015,190
3016,3016,140
3017,3017,967
3018,3018,71
3019,3019,833
3020,3020,477
3021,3021,38
3022,3022,962
3023,3023,412
3024,3024,380
3025,3025,886
3026,3026,220
3027,3027,943
3028,3028,197
3029,3029,923
3030,3030,372
3031,3031,537
3032,3032,144
3033,3033,409
3034,3034,28
3035,3035,397
3036,3036,671
3037,3037,55
3038,3038,686
3039,3039,135
3040,3040,665
3041,3041,722
3042,3042,196
3043,3043,235
3044,3044,567
3045,3045,675
3046,3046,952
3047,3047,65
3048,3048,349
3049,3049,679
3050,3050,31
3051,3051,363
3052,3052,80
3053,3053,462
3054,3054,82
3055,3055,84
3056,3056,191
3057,3057,526
3058,3058,103
3059,3059,564
3060,3060,269
3061,3061,279
3062,3062,299
3063,3063,577
3064,3064,427
3065,3065,224
3066,3066,764
3067,3067,833
3068,3068,763
3069,3069,438
3070,3070,111
3071,3071,170
3072,3072,130
3073,3073,860
3074,3074,117
3075,3075,553
3076,3076,998
3077,3077,849
3078,3078,459
3079,3079,16
3080,3080,786
3081,3081,516
3082,3082,946
3083,3083,416
3084,3084,904
3085,3085,394
3086,3086,181
3087,3087,491
3088,3088,631
3089,3089,448
3090,3090,135
3091,3091,554
3092,3092,311
3093,3093,442
3094,3094,796
3095,3095,394
3096,3096,367
3097,3097,272
3098,3098,457
3099,3099,270
3100,3100,836
3101,3101,388
3102,3102,800
3103,3103,546
3104,3104,569
3105,3105,852
3106,3106,133
3107,3107,550
3108,3108,632
3109,3109,698
3110,3110,567
3111,3111,902
3112,3112,952
3113,3113,446
3114,3114,257
3115,3115,222
3116,3116,660
3117,3117,69
3118,3118,84
3119,3119,12
3120,3120,97
3121,3121,232
3122,3122,713
3123,3123,152
3124,3124,267
3125,3125,126
3126,3126,798
3127,3127,520
3128,3128,389
3129,3129,264
3130,3130,461
3131,3131,474
3132,3132,699
3133,3133,305
3134,3134,512
3135,3135,11
3136,3136,518
3137,3137,661
3138,3138,90
3139,3139,857
3140,3140,420
3141,3141,182
3142,3142,258
3143,3143,60
3144,3144,565
3145,3145,567
3146,3146,433
3147,3147,51
3148,3148,998
3149,3149,288
3150,3150,563
3151,3151,230
3152,3152,120
3153,3153,60
3154,3154,188
3155,3155,126
3156,3156,933
3157,3157,46
3158,3158,831
3159,3159,839
3160,3160,900
3161,3161,150
3162,3162,59
3163,3163,126
3164,3164,254
3165,3165,227
3166,3166,130
3167,3167,651
3168,3168,164
3169,3169,50
3170,3170,656
3171,3171,64
3172,3172,689
3173,3173,454
3174,3174,343
3175,3175,47
3176,3176,772
3177,3177,530
3178,3178,683
3179,3179,602
3180,3180,494
3181,3181,594
3182,3182,740
3183,3183,622
3184,3184,427
3185,3185,271
3186,3186,98
3187,3187,557
3188,3188,538
3189,3189,424
3190,3190,352
3191,3191,913
3192,3192,310
3193,3193,77
3194,3194,593
3195,3195,999
3196,3196,169
3197,3197,739
3198,3198,753
3199,3199,846
3200,3200,124
3201,3201,953
3202,3202,901
3203,3203,28
3204,3204,752
3205,3205,426
3206,3206,568
3207,3207,616
3208,3208,732
3209,3209,244
3210,3210,436
3211,3211,616
3212,3212,430
3213,3213,667
3214,3214,255
3215,3215,578
3216,3216,673
3217,3217,792
3218,3218,581
3219,3219,363
3220,3220,104
3221,3221,242
3222,3222,899
3223,3223,530
3224,3224,839
3225,3225,342
3226,3226,849
3227,3227,463
3228,3228,94
3229,3229,444
3230,3230,735
3231,3231,710
3232,3232,73
3233,3233,475
3234,3234,193
3235,3235,138
3236,3236,589
3237,3237,493
3238,3238,153
3239,3239,392
3240,3240,210
3241,3241,542
3242,3242,948
3243,3243,269
3244,3244,203
3245,3245,19
3246,3246,432
3247,3247,949
3248,3248,865
3249,3249,774
3250,3250,431
3251,3251,892
3252,3252,617
3253,3253,997
3254,3254,691
3255,3255,950
3256,3256,267
3257,3257,273
3258,3258,97
3259,3259,393
3260,3260,158
3261,3261,113
3262,3262,149
3263,3263,248
3264,3264,768
3265,3265,285
3266,3266,606
3267,3267,549
3268,3268,91
3269,3269,232
3270,3270,697
3271,3271,984
3272,3272,211
3273,3273,647
3274,3274,726
3275,3275,989
3276,3276,859
3277,3277,349
3278,3278,560
3279,3279,849
3280,3280,322
3281,3281,754
3282,3282,233
3283,3283,26
3284,3284,566
3285,3285,323
3286,3286,799
3287,3287,571
3288,3288,336
3289,3289,785
3290,3290,231
3291,3291,505
3292,3292,452
3293,3293,559
3294,3294,238
3295,3295,319
3296,3296,470
3297,3297,932
3298,3298,789
3299,3299,557
3300,3300,946
3301,3301,665
3302,3302,321
3303,3303,568
3304,3304,381
3305,3305,376
3306,3306,651
3307,3307,974
3308,3308,27
3309,3309,127
3310,3310,261
3311,3311,381
3312,3312,760
3313,3313,960
3314,3314,830
3315,3315,81
3316,3316,367
3317,3317,511
3318,3318,274
3319,3319,930
3320,3320,954
3321,3321,999
3322,3322,680
3323,3323,428
3324,3324,475
3325,3325,824
3326,3326,630
3327,3327,140
3328,3328,69
3329,3329,415
3330,3330,773
3331,3331,402
3332,3332,580
3333,3333,456
3334,3334,865
3335,3335,881
3336,3336,801
3337,3337,110
3338,3338,528
3339,3339,803
3340,3340,280
3341,3341,182
3342,3342,330
3343,3343,616
3344,3344,752
3345,3345,219
3346,3346,546
3347,3347,326
3348,3348,119
3349,3349,729
3350,3350,710
3351,3351,68
3352,3352,511
3353,3353,167
3354,3354,641
3355,3355,34
3356,3356,325
3357,3357,514
3358,3358,747
3359,3359,746
3360,3360,561
3361,3361,300
3362,3362,433
3363,3363,771
3364,3364,260
3365,3365,261
3366,3366,581
3367,3367,711
3368,3368,199
3369,3369,485
3370,3370,661
3371,3371,354
3372,3372,734
3373,3373,205
3374,3374,16
3375,3375,872
3376,3376,777
3377,3377,220
3378,3378,307
3379,3379,188
3380,3380,387
3381,3381,15
3382,3382,836
3383,3383,794
3384,3384,514
3385,3385,168
3386,3386,731
3387,3387,773
3388,3388,943
3389,3389,972
3390,3390,377
3391,3391,779
3392,3392,70
3393,3393,858
3394,3394,835
3395,3395,422
3396,3396,210
3397,3397,899
3398,3398,820
3399,3399,182
3400,3400,953
3401,3401,230
3402,3402,232
3403,3403,977
3404,3404,424
3405,3405,966
3406,3406,762
3407,3407,485
3408,3408,294
3409,3409,14
3410,3410,688
3411,3411,829
3412,3412,478
3413,3413,960
3414,3414,361
3415,3415,411
3416,3416,702
3417,3417,520
3418,3418,615
3419,3419,861
3420,3420,527
3421,3421,874
3422,3422,47
3423,3423,21
3424,3424,532
3425,3425,518
3426,3426,819
3427,3427,870
3428,3428,614
3429,3429,284
3430,3430,694
3431,3431,705
3432,3432,676
3433,3433,495
3434,3434,516
3435,3435,611
3436,3436,30
3437,3437,546
3438,3438,260
3439,3439,44
3440,3440,199
3441,3441,444
3442,3442,85
3443,3443,372
3444,3444,192
3445,3445,84
3446,3446,607
3447,3447,245
3448,3448,430
3449,3449,527
3450,3450,85
3451,3451,758
3452,3452,96
3453,3453,431
3454,3454,202
3455,3455,226
3456,3456,22
3457,3457,487
3458,3458,127
3459,3459,531
3460,3460,404
3461,3461,771
3462,3462,414
3463,3463,244
3464,3464,249
3465,3465,871
3466,3466,380
3467,3467,651
3468,3468,945
3469,3469,901
3470,3470,216
3471,3471,371
3472,3472,520
3473,3473,289
3474,3474,44
3475,3475,519
3476,3476,734
3477,3477,708
3478,3478,225
3479,3479,526
3480,3480,922
3481,3481,766
3482,3482,687
3483,3483,511
3484,3484,924
3485,3485,291
3486,3486,117
3487,3487,523
3488,3488,874
3489,3489,676
3490,3490,200
3491,3491,975
3492,3492,895
3493,3493,696
3494,3494,974
3495,3495,472
3496,3496,483
3497,3497,261
3498,3498,616
3499,3499,21
3500,3500,62
3501,3501,686
3502,3502,48
3503,3503,438
3504,3504,620
3505,3505,11
3506,3506,801
3507,3507,508
3508,3508,635
3509,3509,533
3510,3510,397
3511,3511,473
3512,3512,876
3513,3513,28
3514,3514,728
3515,3515,20
3516,3516,119
3517,3517,230
3518,3518,707
3519,3519,484
3520,3520,351
3521,3521,909
3522,3522,163
3523,3523,700
3524,3524,95
3525,3525,429
3526,3526,42
3527,3527,311
3528,3528,649
3529,3529,169
3530,3530,533
3531,3531,111
3532,3532,376
3533,3533,515
3534,3534,957
3535,3535,664
3536,3536,858
3537,3537,878
3538,3538,280
3539,3539,35
3540,3540,372
3541,3541,948
3542,3542,873
3543,3543,857
3544,3544,849
3545,3545,527
3546,3546,253
3547,3547,535
3548,3548,303
3549,3549,170
3550,3550,543
3551,3551,60
3552,3552,725
3553,3553,357
3554,3554,221
3555,3555,97
3556,3556,787
3557,3557,649
3558,3558,554
3559,3559,881
3560,3560,393
3561,3561,207
3562,3562,761
3563,3563,654
3564,3564,804
3565,3565,451
3566,3566,544
3567,3567,692
3568,3568,969
3569,3569,26
3570,3570,428
3571,3571,501
3572,3572,29
3573,3573,137
3574,3574,975
3575,3575,942
3576,3576,101
3577,3577,606
3578,3578,102
3579,3579,116
3580,3580,369
3581,3581,404
3582,3582,996
3583,3583,454
3584,3584,843
3585,3585,513
3586,3586,599
3587,3587,747
3588,3588,152
3589,3589,83
3590,3590,455
3591,3591,260
3592,3592,984
3593,3593,104
3594,3594,526
3595,3595,107
3596,3596,609
3597,3597,515
3598,3598,353
3599,3599,906
3600,3600,385
3601,3601,70
3602,3602,680
3603,3603,621
3604,3604,115
3605,3605,321
3606,3606,746
3607,3607,723
3608,3608,300
3609,3609,537
3610,3610,889
3611,3611,963
3612,3612,345
3613,3613,783
3614,3614,611
3615,3615,858
3616,3616,812
3617,3617,227
3618,3618,497
3619,3619,796
3620,3620,859
3621,3621,200
3622,3622,392
3623,3623,689
3624,3624,906
3625,3625,406
3626,3626,602
3627,3627,928
3628,3628,918
3629,3629,559
3630,3630,181
3631,3631,863
3632,3632,369
3633,3633,76
3634,3634,876
3635,3635,78
3636,3636,415
3637,3637,43
3638,3638,941
3639,3639,302
3640,3640,781
3641,3641,858
3642,3642,617
3643,3643,902
3644,3644,696
3645,3645,818
3646,3646,586
3647,3647,889
3648,3648,49
3649,3649,745
3650,3650,710
3651,3651,97
3652,3652,290
3653,3653,73
3654,3654,492
3655,3655,743
3656,3656,513
3657,3657,719
3658,3658,828
3659,3659,410
3660,3660,536
3661,3661,253
3662,3662,519
3663,3663,759
3664,3664,677
3665,3665,48
3666,3666,135
3667,3667,611
3668,3668,922
3669,3669,553
3670,3670,877
3671,3671,100
3672,3672,290
3673,3673,323
3674,3674,296
3675,3675,377
3676,3676,156
3677,3677,913
3678,3678,451
3679,3679,169
3680,3680,633
3681,3681,781
3682,3682,484
3683,3683,492
3684,3684,596
3685,3685,387
3686,3686,25
3687,3687,691
3688,3688,657
3689,3689,596
3690,3690,657
3691,3691,413
3692,3692,382
3693,3693,885
3694,3694,513
3695,3695,501
3696,3696,317
3697,3697,848
3698,3698,383
3699,3699,343
3700,3700,707
3701,3701,464
3702,3702,877
3703,3703,443
3704,3704,334
3705,3705,276
3706,3706,235
3707,3707,220
3708,3708,903
3709,3709,355
3710,3710,419
3711,3711,764
3712,3712,568
3713,3713,641
3714,3714,605
3715,3715,779
3716,3716,322
3717,3717,852
3718,3718,636
3719,3719,901
3720,3720,759
3721,3721,208
3722,3722,757
3723,3723,276
3724,3724,392
3725,3725,989
3726,3726,491
3727,3727,640
3728,3728,964
3729,3729,245
3730,3730,409
3731,3731,160
3732,3732,849
3733,3733,56
3734,3734,180
3735,3735,204
3736,3736,993
3737,3737,32
3738,3738,889
3739,3739,667
3740,3740,191
3741,3741,265
3742,3742,331
3743,3743,88
